,title,listing_url,price,time_posted,num_bedrooms,sqft,neighborhood,latitude,longitude,description,address
1994,Yonge/ Merton Spacious 1Bdrm +Den Can Be Used As A 2nd Bdrm,https://toronto.craigslist.org/tor/apa/d/toronto-yonge-merton-spacious-1bdrm-den/6954307679.html,2450,2019-08-11 11:38,1.0,750.0,,43.696369,-79.39566500000001,"
        
Welcome To Davisville Village! This Fabulous 2-Storey Loft Features Stainless Steel Appliances, Hardwood Floors, Floor-To-Ceiling Windows, Two Balconies, And A Den That Is Spacious Enough To Be A Second Bedroom. Located Across From Davisville Subway Station And Close To Groceries, Shops And Lots Of Great Restaurants. Just Move In And Enjoy!
Includes :Stainless Steel Fridge, Stove, Microwave, Dishwasher. Stacked Washer And Dryer. All Electric Light Fixtures. All Window Coverings. Hardwood Floors. Built-In Closet Organizer In Den. One Parking Spot.
 I DO NOT ANSWER EMAILS
PLEASE CALL OR TEXT ME AT  
 FOR THIS RENTAL, REFERENCE #41674    ","18 Merton Street, Toronto, ON M4S3G9
Toronto, Mount Pleasant West Toronto Ontario Canada"
1995,Yonge/Empress Spacious 1Bdrm +Den Can Be Used As A 2nd Bdrm,https://toronto.craigslist.org/tor/apa/d/north-york-yonge-empress-spacious-1bdrm/6954307516.html,2490,2019-08-11 11:37,1.0,650.0,,43.863172999999996,-79.33166700000001,"
        
Spacious 1 Br +Den, Freshly Painted, Immaculate, Solarium Can Be Used As 2nd Bedroom. Laminate Floors Thro-Out. Unobstructed East View. Across From Empress Walk, Subway, Loblaws, Movie Theater, Second Cup, Mel Lastman Square, Library, Boston Pizza, Starbucks, Restaurants On Yonge. High Ranking School Zone.
Includes:Fridge, Stove, B/1 Dishwasher, Kitchen Hood. Washer, Dryer, Elfs & Blinds. No Pets, No Smoking, Rental Application, Current Credit Report With Score, Employment Letter, Pay Stubs, References, Certified Deposit, Photo Id, Tenant's Insurance
 I DO NOT ANSWER EMAILS
PLEASE CALL OR TEXT ME AT  
 FOR THIS RENTAL, REFERENCE #43117    ","54 Buchanan Drive, Unionville, York, ON L3R4C7
Unionville Markham Ontario Canada"
1996,"Yonge/Finch Extra Large 1Bdrm +Den Steps To Subway, School, Park",https://toronto.craigslist.org/tor/apa/d/north-york-yonge-finch-extra-large/6954307593.html,2450,2019-08-11 11:37,1.0,750.0,,43.775392,-79.41441999999999,"
        
Renovated Open Concept Suite. Extra Large 1+ Den + Solarium+ 1 Underground Parking Close To Elevator.Laminate Flooring Throughout. High Floor With Panoramic South View In The Heart Of North York, Steps To Finch Subway,24 Hr Metro Grocery Store, Restaurants, Shopping Centers, School, Park, Library.Great Amenities: 24Hrs Concierge, Visitor Parking, Gym, Indoor Pool, Steam Sauna, Billiard Rm, Guest Suites, Roof Top Garden With B-B-Qs.
Includes:Stainless Steel (Fridge, Stove, Exhaust Fan & Dishwasher,) Washer, Dryer, All Electrical Fixtures, All Window Covering, 1 Parking. Tenant Pay For Hot Water Tank Rental & Tenant's Content Insurance. No Pets And No Smokers.
 I DO NOT ANSWER EMAILS
PLEASE CALL OR TEXT ME AT  
 FOR THIS RENTAL, REFERENCE #42109    ","5361 Yonge Street, North York, Toronto, ON M2N5R6
Willowdale West, Willowdale East, North York North York, Toronto Ontario Canada"
1997,"Leslie / St. John's Side Road Spacious 3Bdrm +Den Mins To 404, Schools",https://toronto.craigslist.org/yrk/apa/d/aurora-leslie-st-johns-side-road/6954307775.html,2380,2019-08-11 11:38,3.0,1750.0,,44.0001,-79.4663,"
        
Beautiful Mattamy Built Freehold End Unit Townhouse, Like A Semi, Bright & Spacious 3 Bedrm+Den Approx 1,750 Sq Ft, About 3 Yrs Old, Backs Onto Beautiful Park W/ Walking Trail. Stylish Home W/ Great Open Concept Design, Lrg Rooms, 2nd Flr Laundry. Beautifully Upgraded Kitch W/ Centre Island, Dbl Sink, Stone Counters, Valance Lights. Pot Lights, Wood Fl Thru-Out. Great Loc In Heart Of Aurora.Mins To 404, Shopping Malls, Recreation Complex, Golf, T&T & Schools
Includes: Ss Fridge, Stove, B/I Dishwasher, Side By Side Washer& Dryer. Microwave Exhaust Range Hood Fan, Cac, Pot Lights, Direct Access To Garage, Door Opener W/ Remote. All Elf, All Window Coverings. Aaa Tenant Only, No Pets No Smokers.
 I DO NOT ANSWER EMAILS
PLEASE CALL OR TEXT ME AT  
 FOR THIS RENTAL, REFERENCE #41084    ","20 Wellington Street East, Aurora, York, ON L4G1H5
Aurora Aurora Ontario Canada"
1998,Leslie / Eglinton Stunning 1Bdrm Condo 1Parking Double Lockers Includ,https://toronto.craigslist.org/tor/apa/d/east-york-leslie-eglinton-stunning/6948667503.html,2000,2019-08-11 11:54,1.0,590.0,,43.714248,-79.352784,"
        
Famous Scenic Iii In Midtown, Close To 404 And Eglinton, Newer Condo Unit, 590 Sqft, With One Parking And Double Lockers Included (*Unit 66&67) . Unobstructed View Facing Sunnybrook Park & Trails. Extra Wide Window & Balcony. 9' Ceiling. Laminate Floor Thruout. Upgraded Kitchen, Granite Counter Ceramic Backsplash. Steps To Ttc & Shops Close To 404/Dvp. Future Lrt, Shopping (Smart Crt, Sobeys, Homesense, Home Depot, Etc.) Schools & Parks.
Includes:Stunning 590 Sqft + 83 Sqft Balcony. Great Location. Luxurious Amenities Incl. Fitness/Yoga Lounge, Indoor Pool. No Pet, Non-Smoker. 24 Hour Notice For Showing Appointments.
 I DO NOT ANSWER EMAILS
PLEASE CALL OR TEXT ME AT  
 FOR THIS RENTAL, REFERENCE #34645    ","160 Vanderhoof Avenue, East York, Toronto, ON M4G0B7
Thorncliffe Park, East York East York, Toronto Ontario Canada"
1999,Highway 7/Pine Valley Spacious 2Bdrm Condo Floor To Ceiling Windows,https://toronto.craigslist.org/yrk/apa/d/woodbridge-highway-7-pine-valley/6948667295.html,2150,2019-08-11 11:55,2.0,650.0,,43.781969000000004,-79.58313199999999,"
        
Avenue On 7 - A Chic Urban Condo Offering An Array Of Features And Finishes Throughout Which Includes 9"" Ceilings, Pre-Engineered Wood Flooring, Quartz Countertops, Brand New Stainless Steel Appliances, Washer & Dryer, Floor To Ceiling Windows! Upcoming Viva System, Via Rapid Transit Lanes Situated Directly In Front Of Building.
Includes:Stainless Steel Appliances: Fridge, Built-In Stove, Dishwasher, Microwave, Stacked Washer & Dryer, All Electrical Light Fixtures, All Micro Screen Window Coverings, 1 Parking & 1 Locker.
 I DO NOT ANSWER EMAILS
PLEASE CALL OR TEXT ME AT  
 FOR THIS RENTAL, REFERENCE #34824    ","4817 Highway 7, Woodbridge, York, ON L4L1S6
Woodbridge Woodbridge, Vaughan Ontario Canada"
2000,Bayview/Sheppard Spacious 1Bdrm +Den Steps To Subway Min To 401/404,https://toronto.craigslist.org/tor/apa/d/north-york-bayview-sheppard-spacious/6954315281.html,2250,2019-08-11 11:54,1.0,650.0,,43.768031,-79.388301,"
        
New Painting And Cleaning<>spacious 1+1<> Condo Award Winning Design Luxury Glass Tower Built By Daniel's<>prime Location, Steps To Subway, Bayview Village, Loblaws, Banks, Restaurants, Ymca, Minutes To Hwy 401/404 <>open Balcony With Amazing West View, Large Floor-To-Ceiling Window<>9' Ceiling, Open Concept Kitchen With Granite Counter-Top, Stainless Steel Appliances, Wood Floor<>gym W/Yoga, Pool, Media Room, Rec Rm<>beautiful Lobby With Waterfall<>
Include: S/S Fridge, Dishwasher, Stove, Microwave, Washer, Dryer, Elf's, Window Coverings <>keys: 2 Unit Keys, 1 Garage Remote/Access Fob, 1 Access Fob, 1 Mailbox Key<>parking: P3#158; Locker: P1-Room9#182<>
 I DO NOT ANSWER EMAILS
PLEASE CALL OR TEXT ME AT  
 FOR THIS RENTAL, REFERENCE #40961    ","2880 Bayview Avenue, North York, Toronto, ON M2N5K3
Willowdale East, North York, Bayview Village North York, Toronto Ontario Canada"
2001,Mount Pleasant/Davisville Spacious 1Bdrm +Den,https://toronto.craigslist.org/tor/apa/d/toronto-mount-pleasant-davisville/6948654180.html,2200,2019-08-11 11:55,1.0,663.0,,43.696172,-79.39600899999999,"
        
Looking For Midtown Rental? Spacious 663 Sq. Ft., 1+1 Bedroom Condo Apt For Rent, + 45 Sq. Ft. Balcony, 1 Locker & 1 Parking Space Included. Spacious Unit Features Open Den, Engineered Hardwood Floors Throughout. Freshly Painted, Scrubbed Clean, It's Ready For You To Move In And Enjoy! One Of The Most Sought-After Neighbourhoods With T.T.C. At Your Door And The Beltline Trail As Your Backyard.
Includes:Building Amenities Incl. Visitor Parking, Billiards Room, Party Room W/Catering Kitchen, Indoor Pool + Hot Tub + Sauna, Exercise/Party/Game Rooms, Guest Suites, 24 Hr. Concierge. Short Walk To Subway, Restaurants, Shops!
 I DO NOT ANSWER EMAILS
PLEASE CALL OR TEXT ME AT  
 FOR THIS RENTAL, REFERENCE #35055    ","Merton Street, Toronto, ON M4S3G9
Toronto, Mount Pleasant West Toronto Ontario Canada"
2002,Yonge / Sheppard Bright 1Bdrm + Large Den Direct Access To Subway,https://toronto.craigslist.org/tor/apa/d/north-york-yonge-sheppard-bright-1bdrm/6948653588.html,2400,2019-08-11 11:55,1.0,650.0,,43.762036,-79.408661,"
        
Luxurious Prestigious Condo. Direct Indoor Access To Sheppard Subway. Mins To Hwy 401. Excellent Location. Spacious Bright 1 Bedroom + Large Den W/ East View. 9 Ft Ceiling, Open Concept, Modern Kitchen, Built-In Appls., Granite Countertop, High Quality Tridel Finishes, Indoor Access To Whole Food, Steps To Restaurants, Shoppings, 1 Underground Parking.
Includes:24 Concierge, Gym, Outdoor Pool, Rooftop Garden/Deck, Party/Meeting Room, Fridge, Stove, Washer & Dryer, Dishwasher.
 I DO NOT ANSWER EMAILS
PLEASE CALL OR TEXT ME AT  
 FOR THIS RENTAL, REFERENCE #34375    ","43 Sheppard Avenue East, North York, Toronto, ON M2N2Z8
Willowdale East, North York North York, Toronto Ontario Canada"
2003,"Dufferin/Highway 7Gorgeous 1Bdrm +Den Mins To 401 +407,Subway",https://toronto.craigslist.org/yrk/apa/d/concord-dufferin-highway-7gorgeous/6948654023.html,2200,2019-08-11 11:55,1.0,732.0,,43.8001,-79.4829,"
        
Gorgeous 1+1 Bed Upgraded Suite W/ 2 Baths In The Heart Of Vaughan, The New Downtown.732 Sq Ft + 80 Sq Ft Terrace Open Concept Layout W/ Bright Floor To Ceiling Windows And W/O To Over-Sized Balcony, Excellent Location. Minutes From 401 & 407, Subway Station, York University, Shops & Restaurants.
Includes:S/S Appliances, Granite Counters, Custom Backsplash, S/S Fridge, S/S B/I Dishwasher, S/S Microwave, S/S Stove, Washer, Dryer, 1 Parking Spot
 I DO NOT ANSWER EMAILS
PLEASE CALL OR TEXT ME AT  
 FOR THIS RENTAL, REFERENCE #34387    ","Concord, York, ON L4K
Concord Concord, Vaughan Ontario Canada"
2004,"Hwy 7/Jane  Large 1Bdrm +Den Close To Hwy 400/407, Transit, Subway",https://toronto.craigslist.org/yrk/apa/d/concord-hwy-7-jane-large-1bdrm-den/6948639786.html,2400,2019-08-11 11:55,1.0,764.0,,43.795242,-79.519924,"
        
This Large 1 Bedroom Plus Den Unit At 764 Square Feet Features 2 Walkouts To A Large 160 Square Foot Balcony, Open Concept With Floor 2 Ceiling Windows, Modern Kitchen With Granite Countertops, Ceramic Backsplash, Breakfast Bar And Stainless Steel Appliances. Master Bedroom With Walk In Closet, 4 Piece Ensuite And Walkout To Balcony. Separate Den With 2 Piece Bathroom.1 Parking And Locker!
Includes:Stainless Steel Fridge,Stove,Dishwasher,Microwave.Washer/Dryer.Building Amenities Includes:Indoor Pool,Sauna,24 Hr Concierge,Guest Room,Roof Garden.Close To Hwy 400/407,Shopping,Restaurants,Transit,York U And Step To New Ttc Subway.
 I DO NOT ANSWER EMAILS
PLEASE CALL OR TEXT ME AT  
 FOR THIS RENTAL, REFERENCE #34805    ","2908 Highway 7, Concord, York, ON L4K0G3
Concord Concord, Vaughan Ontario Canada"
2005,Yonge / Sheppard Luxurious 1Bdrm One Of  Best School Zone,https://toronto.craigslist.org/tor/apa/d/north-york-yonge-sheppard-luxurious/6948653874.html,2300,2019-08-11 11:55,1.0,550.0,,43.760259000000005,-79.40782800000001,"
        
. 1 Bedroom 1 Wr. Laminate Floor. Granite Kitchen Counter, One Of Best School Zone. Above The Sheppard & Yonge Subway And Wholefood Downstairs By Elevators; Walk To Shopping Centre, Groceries, Banks,Restaurants & Cinemas. Very Convenient Location, 24H Ttc, Subway And Hwy 401. Amenities Includes Indoor Pool,Gym,Party Rm,Game Rm, & Much More. 1 Parking & 1 Locker. Immediate Occupancy.No Smokers, No Pets.
Extras:Fridge, Stove, Washer & Dryer, Dishwasher, Microwave Cum Kitchen Range Hood.All Elfs,All Blinds. First & Last Rent, Credit Rpt, Emp Letter, Ref Letter, Rental App.Pay Stub. Photo Id, Tenant Insurance, 10 Post-Dated Chqs. Key & Gdo Deposit.
 I DO NOT ANSWER EMAILS
PLEASE CALL OR TEXT ME AT  
 FOR THIS RENTAL, REFERENCE #34454    ","3 Anndale Drive, North York, Toronto, ON M2N0G5
Willowdale East, North York North York, Toronto Ontario Canada"
2006,"Yonge/Bloor Bright +Spacious 1Bdrm +Den Hydro,Gas,Water Included",https://toronto.craigslist.org/tor/apa/d/toronto-yonge-bloor-bright-spacious/6948639625.html,2425,2019-08-11 11:55,1.0,650.0,,43.670588,-79.385262,"
        
Exceptional Yorkville Living!! Bright And Spacious One Bedroom + Den Suite; Meticulously Maintained With A Generous Floor-Plan, Featuring Gleaming Laminate Floors Throughout, Granite Counter-Tops, Ceramic Back-Splash; Spacious Den Is A Separate Room. Freshly Cleaned! Location Is Unparalleled, Steps To Shopping, Hospitals, Restaurants, Queens Park, Subway, Yorkville, Financial Core, Uoft, Ryerson And Much More! Parking And Locker Included!
Includes:Fridge, Stove, Dishwasher, Washer/Dryer, All Electric Light Fixtures, All Window Coverings, Built In Spacious Closet Organizer; Building Offers; Roof-Top Patio, Gym, 24-Hour Concierge. Included: Locker, Parking, Hydro, Gas And Water!!
 I DO NOT ANSWER EMAILS
PLEASE CALL OR TEXT ME AT  
 FOR THIS RENTAL, REFERENCE #34711    ","44 Bloor Street East, Toronto, ON M4W1A7
Toronto, Rosedale-Moore Park, Downtown Toronto, Church-Yonge Corridor Toronto Ontario Canada"
2007,"Yonge/16th Ave Luxury 2Bdrm Close To Public Transit, Schools",https://toronto.craigslist.org/yrk/apa/d/richmond-hill-yonge-16th-ave-luxury/6948653766.html,2350,2019-08-11 11:55,2.0,850.0,,43.851592,-79.432665,"
        
Great View Of 2 Beds And 2 Baths Unit. 5 Star Luxury Resort Inspired Amenities Include: Caribbean Inspired Common Area Terraces, Indoor & Outdoor Pool, Bbq & Designer Patio Furniture, Theater Room, Ultra Chic Party Room, Arts Room, Professionally Designed Fitness Centre & Yoga Area, 24 Hour Concierge. Close To Public Transit, Schools, Theatre, Restaurants, Shopping. Includes 1 Parking And 1 Locker.
Includes:Stainless Steel (Fridge, Stove, Built-In Dishwasher, Microwave), Washer & Dryer. Tenant Pays Own Hydro. No Pets & Non-Smoker.
 I DO NOT ANSWER EMAILS
PLEASE CALL OR TEXT ME AT  
 FOR THIS RENTAL, REFERENCE #34789    ","9185 Yonge Street, Richmond Hill, York, ON L4C1E2
Richmond Hill Richmond Hill, Markham Ontario Canada"
2008,Yonge / Eglinton Large 1Bdrm +2Den Foyer Is Like 2nd Large Den,https://toronto.craigslist.org/tor/apa/d/toronto-yonge-eglinton-large-1bdrm-2den/6948639457.html,2500,2019-08-11 11:55,1.0,750.0,,43.710104,-79.396377,"
        
In Heart Of Midtown .Most Desirable Large 1Bedroom + 2 Den ( Foyer Is Like 2. Large Den) Panoramic East View *9' Ceiling. Hardwood Floor, Granite Counter.Sunfilled & Spacious Unit *Comprehensive Recreational Facilities: Outdoor Cabana Lounge & Dining Area W/ Bbq Stations, Health & Fitness Studio, Sauna, Theatre *24-Hr Concierge.*Walk To Yonge Subway & All Amenities
Includes ::S/S Fridge, Stove, B/I Dishwasher, B/I Microwave & Hood Fan Combined Unit, White Stacked Front Load Washer & Dryer. Contemporary Light
 I DO NOT ANSWER EMAILS
PLEASE CALL OR TEXT ME AT  
 FOR THIS RENTAL, REFERENCE #35186    ","44 Broadway Avenue, Toronto, ON M4P0A5
Toronto, Mount Pleasant West Toronto Ontario Canada"
2009,"Lawrence Ave W/Avenue Rd 1Bdrm +Den Steps To Lawrence Station, Schools",https://toronto.craigslist.org/tor/apa/d/toronto-lawrence-ave-avenue-rd-1bdrm/6948639908.html,2400,2019-08-11 11:55,1.0,770.0,,43.7143,-79.4065,"
        
Exceptional 1+Den Available  Newly Renovate, Bright And Spacious With 777 Sf Of Interior Living Space. Huge Master Bedroom Combined With Den, Tons Of Storage Space. Laminate Flooring Throughout, Freshly Painted, High-End Stainless Steel Appliances And Double Sink In Kitchen. Quiet Neighbourhood, Steps Away From Lawrence Ave Station, Schools, Shopper's Drug Mart, Metro, Cafes, Banks, Parks And Much More.
Includes:1 Parking Space (C263) & 1 Locker (C124), Ss: Fridge, Microwave, Dishwasher And Stove/Oven, Stacked Washer & Dryer And Roller Blinds. Amenities Include: Fitness Room, 24Hr Concierge, Guest Suites, Theatre Room, Billiards Room & Party Room.
 I DO NOT ANSWER EMAILS
PLEASE CALL OR TEXT ME AT  
 FOR THIS RENTAL, REFERENCE #35535    ","212 Craighurst Avenue, Toronto, ON M4R1K2
Toronto, Lawrence Park South Toronto Ontario Canada"
2010,Yonge/Church Luxurious 1Bdrm + Den Hydro Heating Cac Water Included,https://toronto.craigslist.org/tor/apa/d/toronto-yonge-church-luxurious-1bdrm/6948630427.html,2500,2019-08-11 11:55,1.0,730.0,,43.661378000000006,-79.382983,"
        
Prime Downtown Location! The Building Is Right Above College Subway Station, Steps To College Park, University Of Toronto, Loblaw's, Shoppers Drug Mart, Ryerson University, Eaton Centre, Dundas Square, Hospital, Shops And Restaurants. 24 Hrs Streetcar At Door. 1 Br+Den About 730Sf, Den Can Be Used As A Second Br, Bright, Clean & Great Spacious Open Concept Layout, Se Partial Lakeview. Please! No Pets & Non-Smoker. Lease Including Parking, Locker & Utilities
Includes:New Floor, Front Load Washer & Dryer Microwave Range Hood Fridge Stove Dishwasher Jacuzzi Tub In Washroom All Existing Elf Window Coverings Mirror Closet Doors. Hydro Heating Cac Water All Including. Full Equipped Gym With Indoor Track.
 I DO NOT ANSWER EMAILS
PLEASE CALL OR TEXT ME AT  
 FOR THIS RENTAL, REFERENCE #35525    ","1 Carlton Street, Toronto, ON M5B1L2
Toronto, Downtown Toronto, Church-Yonge Corridor Toronto Ontario Canada"
